open_time,open,high,low,close,volume
1969-12-07 03:28:36.352,33534.99,33749.0,33525.65,33717.52,1088.665551
1969-12-07 03:28:36.352,33717.52,33736.55,33472.68,33489.31,1249.410747
1969-12-07 03:28:36.352,33489.31,33586.16,33330.0,33582.03,775.340767
1969-12-07 03:28:36.352,33582.02,33852.39,33579.89,33766.85,941.808282
1969-12-07 03:28:36.352,33767.68,33917.93,33630.0,33655.24,782.153786
1969-12-07 03:28:36.352,33655.25,33731.67,33555.0,33703.55,544.872156
1969-12-07 03:28:36.352,33703.55,33775.65,33651.0,33690.99,464.392645
1969-12-07 03:28:36.352,33690.98,33797.73,33562.35,33594.04,536.065101
1969-12-07 03:28:36.352,33594.03,33647.48,33380.46,33401.45,748.04394
1969-12-07 03:28:36.352,33399.09,33610.0,33371.37,33574.98,542.392676
1969-12-07 03:28:36.352,33572.2,33583.25,33166.0,33190.96,1485.093774
1969-12-07 03:28:36.352,33189.94,33189.94,33055.0,33123.06,1464.303509
1969-12-07 03:28:36.352,33122.39,33262.82,33100.0,33206.48,904.83837
1969-12-07 03:28:36.352,33206.47,33680.71,33160.02,33468.5,1334.007235
1969-12-07 03:28:36.352,33468.5,33637.46,33403.55,33589.53,592.25833
1969-12-07 03:28:36.352,33589.53,33589.53,33369.97,33496.28,511.39
1969-12-07 03:28:36.352,33496.28,33510.0,33382.55,33432.54,403.801364
1969-12-07 03:28:36.352,33432.54,33546.28,33180.0,33231.72,1612.016354
1969-12-07 03:28:36.352,33231.71,33353.87,33191.2,33299.99,428.261019
1969-12-07 03:28:36.352,33300.0,33449.99,33286.46,33403.24,395.607954
1969-12-07 03:28:36.352,33407.0,33407.0,33134.06,33151.6,1306.642138
1969-12-07 03:28:36.352,33151.57,33332.91,33100.64,33232.45,505.406564
1969-12-07 03:28:36.352,33232.45,33354.12,33134.0,33200.05,694.60716
1969-12-07 03:28:36.352,33202.76,33521.69,33165.76,33413.14,725.418248
1969-12-07 03:28:36.352,33413.14,33560.0,33387.94,33490.0,422.874084
1969-12-07 03:28:36.352,33490.0,33606.87,33418.64,33559.61,525.508731
1969-12-07 03:28:36.352,33559.61,33582.17,33481.97,33521.25,381.651045
1969-12-07 03:28:36.352,33521.25,33592.68,33487.98,33560.35,293.944497
1969-12-07 03:28:36.352,33559.03,33654.49,33223.98,33325.5,845.007203
1969-12-07 03:28:36.352,33325.49,33368.45,33158.53,33167.5,655.795977
1969-12-07 03:28:36.352,33163.7,33227.74,32800.0,32977.01,1821.039488
1969-12-07 03:28:36.352,32977.01,33050.88,32711.0,32899.25,1383.418443
1969-12-07 03:28:36.352,32899.99,33139.0,32870.75,33091.48,802.278128
1969-12-07 03:28:36.352,33091.48,33311.11,33091.48,33207.87,817.900838
1969-12-07 03:28:36.352,33207.57,33383.69,33152.91,33292.12,459.466942
1969-12-07 03:28:36.352,33292.11,33450.0,33292.11,33405.1,442.728934
1969-12-07 03:28:36.352,33407.57,33468.0,33340.22,33412.79,348.190925
1969-12-07 03:28:36.352,33410.13,33545.24,33228.42,33252.61,728.362381
1969-12-07 03:28:36.352,33252.6,33619.58,33252.6,33492.08,849.048345
1969-12-07 03:28:36.352,33492.09,33600.0,33391.24,33535.15,431.834975
1969-12-07 03:28:36.352,33535.15,33549.0,33420.81,33503.34,357.089212
1969-12-07 03:28:36.352,33503.34,33599.51,33440.54,33563.3,394.95716
1969-12-07 03:28:36.352,33564.31,33620.98,33474.54,33508.02,386.23059
1969-12-07 03:28:36.352,33508.02,33572.94,33470.54,33511.02,181.748556
1969-12-07 03:28:36.352,33511.01,33648.14,33503.47,33546.6,220.677633
1969-12-07 03:28:36.352,33546.6,33595.0,33324.25,33344.9,622.542557
1969-12-07 03:28:36.352,33339.54,33500.0,33280.01,33470.93,469.872543
1969-12-07 03:28:36.352,33470.92,33549.68,33371.29,33425.93,243.366592
1969-12-07 03:28:36.352,33425.93,33649.0,33425.93,33504.69,604.118597
1969-12-07 03:28:36.352,33502.33,33977.04,33406.98,33873.55,1676.875338
1969-12-07 03:28:36.352,33873.55,33933.0,33742.69,33751.82,583.859454
1969-12-07 03:28:36.352,33751.81,33780.0,33675.5,33689.7,353.861548
1969-12-07 03:28:36.352,33689.69,33783.65,33633.01,33774.68,309.770659
1969-12-07 03:28:36.352,33774.68,33816.47,33572.01,33572.01,309.090591
1969-12-07 03:28:36.352,33572.01,33629.57,33431.15,33491.15,495.532664
1969-12-07 03:28:36.352,33491.15,33538.04,33305.02,33427.06,510.246569
1969-12-07 03:28:36.352,33429.71,33429.71,33230.0,33264.04,809.057436
1969-12-07 03:28:36.352,33264.04,33330.04,33133.0,33170.0,789.617894
1969-12-07 03:28:36.352,33170.0,33344.0,33170.0,33257.98,471.646382
1969-12-07 03:28:36.352,33257.98,33340.0,33168.54,33262.93,482.833129
